STUDY_ID	SAMPLE_ID	MYC	BASP1
aml_ohsu_2018	aml_ohsu_2018_15-00702	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00704	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00717	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00724	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00726	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00731	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00734	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00742	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00755	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00756	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00763	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00764	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00766	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00767	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00777	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00778	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00782	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00786	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00805	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00807	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00811	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00813	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00819	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00821	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00829	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00837	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00839	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00850	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00855	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00858	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00864	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00870	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00872	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00874	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00883	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00892	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00895	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00898	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00900	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00903	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00909	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00912	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00921	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00929	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00936	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00939	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00942	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00947	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00961	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00964	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00965	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00967	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00974	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00975	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00976	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00979	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00981	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00988	NA	NA
aml_ohsu_2018	aml_ohsu_2018_15-00990	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00001	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00003	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00004	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00006	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00007	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00010	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00015	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00017	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00026	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00027	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00031	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00033	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00035	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00041	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00046	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00048	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00050	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00056	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00062	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00067	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00070	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00073	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00075	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00077	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00078	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00087	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00088	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00094	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00102	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00109	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00113	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00115	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00118	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00120	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00124	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00129	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00132	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00135	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00139	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00143	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00145	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00150	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00151	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00157	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00161	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00217	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00220	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00226	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00232	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00249	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00261	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00264	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00267	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00269	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00271	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00273	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00278	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00289	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00292	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00294	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00303	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00307	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00315	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00316	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00332	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00339	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00344	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00351	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00354	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00356	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00358	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00359	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00366	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00373	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00374	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00392	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00400	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00406	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00410	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00459	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00460	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00465	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00466	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00474	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00477	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00479	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00481	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00483	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00484	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00486	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00491	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00494	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00498	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00504	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00510	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00519	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00524	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00525	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00533	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00538	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00540	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00541	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00547	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00548	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00562	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00564	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00566	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00593	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00595	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00599	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00611	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00618	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00627	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00632	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00684	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00699	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00701	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00702	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00705	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00708	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00709	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00710	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00724	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00731	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00733	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00755	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00765	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00766	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00770	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00771	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00783	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00810	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00815	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00818	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00820	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00822	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00831	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00836	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00846	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00852	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00867	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00875	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00880	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00882	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00883	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00886	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00950	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00951	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00968	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00970	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-00981	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-01004	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-01005	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-01009	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-01010	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-01017	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-01018	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-01022	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-01024	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-01047	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-01049	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-01055	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-01059	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-01061	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-01080	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-01082	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-01093	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-01094	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-01097	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-01098	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-01100	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-01102	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-01103	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-01109	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-01118	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-01121	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-01123	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-01127	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-01138	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-01139	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-01142	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-01151	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-01185	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-01191	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-01192	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-01201	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-01210	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-01216	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-01219	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-01223	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-01225	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-01227	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-01237	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-01254	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-01262	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-01267	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-01270	NA	NA
aml_ohsu_2018	aml_ohsu_2018_16-01272	NA	NA
aml_ohsu_2018	aml_ohsu_2018_17-00021	NA	NA
aml_ohsu_2018	aml_ohsu_2018_17-00025	NA	NA
aml_ohsu_2018	aml_ohsu_2018_17-00029	NA	NA
aml_ohsu_2018	aml_ohsu_2018_17-00033	NA	NA
aml_ohsu_2018	aml_ohsu_2018_17-00059	NA	NA
aml_ohsu_2018	aml_ohsu_2018_17-00064	NA	NA
aml_ohsu_2018	aml_ohsu_2018_17-00072	NA	NA
aml_ohsu_2018	aml_ohsu_2018_17-00077	NA	NA
aml_ohsu_2018	aml_ohsu_2018_17-00093	NA	NA
aml_ohsu_2018	aml_ohsu_2018_17-00094	NA	NA
aml_ohsu_2018	aml_ohsu_2018_17-00096	NA	NA
aml_target_2018_pub	TARGET-20-PABLDZ-04	6.1694	4.1023
aml_target_2018_pub	TARGET-20-PABLDZ-09	NA	NA
aml_target_2018_pub	TARGET-20-PADYIR-04	47.5191	12.4179
aml_target_2018_pub	TARGET-20-PADYIR-09	NA	NA
aml_target_2018_pub	TARGET-20-PADZCG-04	19.5999	72.1886
aml_target_2018_pub	TARGET-20-PADZCG-09	NA	NA
aml_target_2018_pub	TARGET-20-PADZKD-09	NA	NA
aml_target_2018_pub	TARGET-20-PADZYC-09	NA	NA
aml_target_2018_pub	TARGET-20-PAEABM-09	NA	NA
aml_target_2018_pub	TARGET-20-PAEAKL-09	NA	NA
aml_target_2018_pub	TARGET-20-PAECBZ-09	NA	NA
aml_target_2018_pub	TARGET-20-PAECCE-04	15.8739	7.3371
aml_target_2018_pub	TARGET-20-PAECCE-09	NA	NA
aml_target_2018_pub	TARGET-20-PAECRF-09	NA	NA
aml_target_2018_pub	TARGET-20-PAEDKB-04	131.8789	25.7016
aml_target_2018_pub	TARGET-20-PAEDKB-09	NA	NA
aml_target_2018_pub	TARGET-20-PAEERJ-04	20.3239	29.5168
aml_target_2018_pub	TARGET-20-PAEERJ-09	NA	NA
aml_target_2018_pub	TARGET-20-PAEEYP-09	NA	NA
aml_target_2018_pub	TARGET-20-PAEFGR-09	NA	NA
aml_target_2018_pub	TARGET-20-PAEFGT-04	6.1213	5.1225
aml_target_2018_pub	TARGET-20-PAEFGT-09	NA	NA
aml_target_2018_pub	TARGET-20-PAEFHC-09	NA	NA
aml_target_2018_pub	TARGET-20-PAEGNK-04	NA	NA
aml_target_2018_pub	TARGET-20-PAEGRE-09	NA	NA
aml_target_2018_pub	TARGET-20-PAEGRI-09	NA	NA
aml_target_2018_pub	TARGET-20-PAEIKD-04	37.4828	29.5973
aml_target_2018_pub	TARGET-20-PAEIKD-09	NA	NA
aml_target_2018_pub	TARGET-20-PAERAH-09	NA	NA
aml_target_2018_pub	TARGET-20-PAERXF-09	NA	NA
aml_target_2018_pub	TARGET-20-PAKERZ-04	53.8012	22.8112
aml_target_2018_pub	TARGET-20-PAKERZ-09	NA	NA
aml_target_2018_pub	TARGET-20-PAKGXN-03	NA	NA
aml_target_2018_pub	TARGET-20-PAKHLK-09	NA	NA
aml_target_2018_pub	TARGET-20-PAKHZW-09	NA	NA
aml_target_2018_pub	TARGET-20-PAKIWK-04	96.1619	26.0956
aml_target_2018_pub	TARGET-20-PAKIWK-09	NA	NA
aml_target_2018_pub	TARGET-20-PAKIYW-09	NA	NA
aml_target_2018_pub	TARGET-20-PAKKBK-04	NA	NA
aml_target_2018_pub	TARGET-20-PAKKBK-09	NA	NA
aml_target_2018_pub	TARGET-20-PAKKIM-09	NA	NA
aml_target_2018_pub	TARGET-20-PAKLPD-09	NA	NA
aml_target_2018_pub	TARGET-20-PAKRZG-04	NA	NA
aml_target_2018_pub	TARGET-20-PAKRZG-09	NA	NA
aml_target_2018_pub	TARGET-20-PAKSMZ-03	NA	NA
aml_target_2018_pub	TARGET-20-PAKTCX-04	30.202	4.8414
aml_target_2018_pub	TARGET-20-PAKTCX-09	NA	NA
aml_target_2018_pub	TARGET-20-PAKVGI-09	NA	NA
aml_target_2018_pub	TARGET-20-PAKXJR-09	NA	NA
aml_target_2018_pub	TARGET-20-PAKXVC-09	NA	NA
aml_target_2018_pub	TARGET-20-PALGKX-04	40.6901	26.7967
aml_target_2018_pub	TARGET-20-PALGKX-09	NA	NA
aml_target_2018_pub	TARGET-20-PAMVKZ-09	NA	NA
aml_target_2018_pub	TARGET-20-PAMVVP-09	NA	NA
aml_target_2018_pub	TARGET-20-PAMYAS-04	8.6932	0.7256
aml_target_2018_pub	TARGET-20-PAMYAS-09	NA	NA
aml_target_2018_pub	TARGET-20-PAMYGX-09	NA	NA
aml_target_2018_pub	TARGET-20-PAMYJX-09	NA	NA
aml_target_2018_pub	TARGET-20-PAMYVU-09	NA	NA
aml_target_2018_pub	TARGET-20-PANAEV-09	NA	NA
aml_target_2018_pub	TARGET-20-PANASY-09	NA	NA
aml_target_2018_pub	TARGET-20-PANBYS-09	NA	NA
aml_target_2018_pub	TARGET-20-PANBZH-09	NA	NA
aml_target_2018_pub	TARGET-20-PANCSC-04	NA	NA
aml_target_2018_pub	TARGET-20-PANCSC-09	NA	NA
aml_target_2018_pub	TARGET-20-PANDDC-09	NA	NA
aml_target_2018_pub	TARGET-20-PANDER-09	NA	NA
aml_target_2018_pub	TARGET-20-PANDIX-09	NA	NA
aml_target_2018_pub	TARGET-20-PANFMG-09	NA	NA
aml_target_2018_pub	TARGET-20-PANGCM-03	NA	NA
aml_target_2018_pub	TARGET-20-PANGDN-09	NA	NA
aml_target_2018_pub	TARGET-20-PANGFV-03	NA	NA
aml_target_2018_pub	TARGET-20-PANGJY-09	NA	NA
aml_target_2018_pub	TARGET-20-PANGTF-09	NA	NA
aml_target_2018_pub	TARGET-20-PANHWD-09	NA	NA
aml_target_2018_pub	TARGET-20-PANHYK-09	NA	NA
aml_target_2018_pub	TARGET-20-PANILV-09	NA	NA
aml_target_2018_pub	TARGET-20-PANINI-09	NA	NA
aml_target_2018_pub	TARGET-20-PANJGR-09	NA	NA
aml_target_2018_pub	TARGET-20-PANJVI-03	NA	NA
aml_target_2018_pub	TARGET-20-PANKFG-09	NA	NA
aml_target_2018_pub	TARGET-20-PANKFZ-09	NA	NA
aml_target_2018_pub	TARGET-20-PANKKE-09	NA	NA
aml_target_2018_pub	TARGET-20-PANKNB-09	NA	NA
aml_target_2018_pub	TARGET-20-PANLIR-09	NA	NA
aml_target_2018_pub	TARGET-20-PANLIZ-04	60.0192	0.7436
aml_target_2018_pub	TARGET-20-PANLIZ-09	NA	NA
aml_target_2018_pub	TARGET-20-PANLJK-09	NA	NA
aml_target_2018_pub	TARGET-20-PANLJN-09	NA	NA
aml_target_2018_pub	TARGET-20-PANLKB-09	NA	NA
aml_target_2018_pub	TARGET-20-PANLLX-09	NA	NA
aml_target_2018_pub	TARGET-20-PANLRE-09	NA	NA
aml_target_2018_pub	TARGET-20-PANLXK-09	NA	NA
aml_target_2018_pub	TARGET-20-PANLXM-09	NA	NA
aml_target_2018_pub	TARGET-20-PANMEM-03	NA	NA
aml_target_2018_pub	TARGET-20-PANNBM-09	NA	NA
aml_target_2018_pub	TARGET-20-PANNHB-09	NA	NA
aml_target_2018_pub	TARGET-20-PANNJI-09	NA	NA
aml_target_2018_pub	TARGET-20-PANPKN-09	NA	NA
aml_target_2018_pub	TARGET-20-PANPLS-03	NA	NA
aml_target_2018_pub	TARGET-20-PANPMY-09	NA	NA
aml_target_2018_pub	TARGET-20-PANPSF-09	NA	NA
aml_target_2018_pub	TARGET-20-PANPSV-03	NA	NA
aml_target_2018_pub	TARGET-20-PANPTM-09	NA	NA
aml_target_2018_pub	TARGET-20-PANSBH-04	NA	NA
aml_target_2018_pub	TARGET-20-PANSBH-09	NA	NA
aml_target_2018_pub	TARGET-20-PANSJB-09	NA	NA
aml_target_2018_pub	TARGET-20-PANTNA-09	NA	NA
aml_target_2018_pub	TARGET-20-PANTPW-09	NA	NA
aml_target_2018_pub	TARGET-20-PANTRL-09	NA	NA
aml_target_2018_pub	TARGET-20-PANTWV-04	NA	NA
aml_target_2018_pub	TARGET-20-PANTWV-09	NA	NA
aml_target_2018_pub	TARGET-20-PANUTB-09	NA	NA
aml_target_2018_pub	TARGET-20-PANUUA-09	NA	NA
aml_target_2018_pub	TARGET-20-PANVBP-09	NA	NA
aml_target_2018_pub	TARGET-20-PANVGE-09	NA	NA
aml_target_2018_pub	TARGET-20-PANVGP-03	NA	NA
aml_target_2018_pub	TARGET-20-PANVGP-09	NA	NA
aml_target_2018_pub	TARGET-20-PANVUF-09	NA	NA
aml_target_2018_pub	TARGET-20-PANWHP-09	NA	NA
aml_target_2018_pub	TARGET-20-PANXAF-03	NA	NA
aml_target_2018_pub	TARGET-20-PANYCG-09	NA	NA
aml_target_2018_pub	TARGET-20-PANYGP-09	NA	NA
aml_target_2018_pub	TARGET-20-PANYNR-09	NA	NA
aml_target_2018_pub	TARGET-20-PANYSN-03	NA	NA
aml_target_2018_pub	TARGET-20-PANZCU-03	NA	NA
aml_target_2018_pub	TARGET-20-PANZKA-09	NA	NA
aml_target_2018_pub	TARGET-20-PANZWB-09	NA	NA
aml_target_2018_pub	TARGET-20-PAPAJE-09	NA	NA
aml_target_2018_pub	TARGET-20-PAPAWN-09	NA	NA
aml_target_2018_pub	TARGET-20-PAPBEJ-09	NA	NA
aml_target_2018_pub	TARGET-20-PAPVCN-09	NA	NA
aml_target_2018_pub	TARGET-20-PAPVDV-09	NA	NA
aml_target_2018_pub	TARGET-20-PAPVGE-09	NA	NA
aml_target_2018_pub	TARGET-20-PAPVKG-09	NA	NA
aml_target_2018_pub	TARGET-20-PAPVZK-09	NA	NA
aml_target_2018_pub	TARGET-20-PAPWHS-09	NA	NA
aml_target_2018_pub	TARGET-20-PAPWIU-09	NA	NA
aml_target_2018_pub	TARGET-20-PAPWYK-09	NA	NA
aml_target_2018_pub	TARGET-20-PAPXRJ-04	27.3004	7.2499
aml_target_2018_pub	TARGET-20-PAPXRJ-09	NA	NA
aml_target_2018_pub	TARGET-20-PAPXWI-09	NA	NA
aml_target_2018_pub	TARGET-20-PAPYFJ-09	NA	NA
aml_target_2018_pub	TARGET-20-PAPZIZ-09	NA	NA
aml_target_2018_pub	TARGET-20-PAPZLT-09	NA	NA
aml_target_2018_pub	TARGET-20-PARAHF-09	NA	NA
aml_target_2018_pub	TARGET-20-PARAJX-09	NA	NA
aml_target_2018_pub	TARGET-20-PARANT-09	NA	NA
aml_target_2018_pub	TARGET-20-PARASV-03	NA	NA
aml_target_2018_pub	TARGET-20-PARBFJ-09	NA	NA
aml_target_2018_pub	TARGET-20-PARBFZ-03	NA	NA
aml_target_2018_pub	TARGET-20-PARBIU-04	7.5095	7.8877
aml_target_2018_pub	TARGET-20-PARBIU-09	NA	NA
aml_target_2018_pub	TARGET-20-PARBRA-04	NA	NA
aml_target_2018_pub	TARGET-20-PARBRA-09	NA	NA
aml_target_2018_pub	TARGET-20-PARBTC-03	NA	NA
