STUDY_ID	SAMPLE_ID	MYC	BASP1	PHB
skcm_broad	MEL-JWCI-WGS-35	NA	NA	NA
skcm_broad	MEL-JWCI-WGS-36	NA	NA	NA
skcm_broad	MEL-JWCI-WGS-37	NA	NA	NA
skcm_broad	MEL-JWCI-WGS-38	NA	NA	NA
skcm_broad	MEL-JWCI-WGS-39	NA	NA	NA
skcm_broad	MEL-JWCI-WGS-4	NA	NA	NA
skcm_broad	MEL-JWCI-WGS-42	NA	NA	NA
skcm_broad	MEL-JWCI-WGS-43	NA	NA	NA
skcm_broad	MEL-JWCI-WGS-5	NA	NA	NA
skcm_broad	MEL-JWCI-WGS-6	NA	NA	NA
skcm_broad	MEL-JWCI-WGS-7	NA	NA	NA
skcm_broad	MEL-JWCI-WGS-8	NA	NA	NA
skcm_broad	MEL-Ma-Mel-04	NA	NA	NA
skcm_broad	MEL-Ma-Mel-05	NA	NA	NA
skcm_broad	MEL-Ma-Mel-08a	NA	NA	NA
skcm_broad	MEL-Ma-Mel-102	NA	NA	NA
skcm_broad	MEL-Ma-Mel-103b	NA	NA	NA
skcm_broad	MEL-Ma-Mel-105	NA	NA	NA
skcm_broad	MEL-Ma-Mel-107	NA	NA	NA
skcm_broad	MEL-Ma-Mel-108	NA	NA	NA
skcm_broad	MEL-Ma-Mel-114	NA	NA	NA
skcm_broad	MEL-Ma-Mel-119	NA	NA	NA
skcm_broad	MEL-Ma-Mel-120	NA	NA	NA
skcm_broad	MEL-Ma-Mel-122	NA	NA	NA
skcm_broad	MEL-Ma-Mel-123	NA	NA	NA
skcm_broad	MEL-Ma-Mel-15	NA	NA	NA
skcm_broad	MEL-Ma-Mel-16	NA	NA	NA
skcm_broad	MEL-Ma-Mel-19	NA	NA	NA
skcm_broad	MEL-Ma-Mel-27	NA	NA	NA
skcm_broad	MEL-Ma-Mel-28	NA	NA	NA
skcm_broad	MEL-Ma-Mel-35	NA	NA	NA
skcm_broad	MEL-Ma-Mel-36	NA	NA	NA
skcm_broad	MEL-Ma-Mel-37	NA	NA	NA
skcm_broad	MEL-Ma-Mel-48	NA	NA	NA
skcm_broad	MEL-Ma-Mel-53	NA	NA	NA
