STUDY_ID	SAMPLE_ID	MYC	BASP1	PHB
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-110	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-114	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-115	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-116	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-117	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-118	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-120	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-122	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-123	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-125	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-126	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-129	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-132	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-134	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-137	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-139	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-143	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-146	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-147	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-148	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-150	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-154	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-155	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-156	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-157	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-159	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-161	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-164	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-167	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-168	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-170	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-174	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-177	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-181	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-182	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-184	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-187	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-192	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-195	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-196	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-200	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-201	NA	NA	NA
