STUDY_ID	SAMPLE_ID	MYC	BASP1	PHB
stad_oncosg_2018	GIS003-HK-pfg129	NA	NA	NA
stad_oncosg_2018	GIS003-HK-pfg130	NA	NA	NA
stad_oncosg_2018	GIS003-HK-pfg132	NA	NA	NA
stad_oncosg_2018	GIS003-HK-pfg135	NA	NA	NA
stad_oncosg_2018	GIS003-HK-pfg136	NA	NA	NA
stad_oncosg_2018	GIS003-HK-pfg142	NA	NA	NA
stad_oncosg_2018	GIS003-HK-pfg143	NA	NA	NA
stad_oncosg_2018	GIS003-HK-pfg144	NA	NA	NA
stad_oncosg_2018	GIS003-HK-pfg145	NA	NA	NA
stad_oncosg_2018	GIS003-HK-pfg146	NA	NA	NA
stad_oncosg_2018	GIS003-HK-pfg151	NA	NA	NA
stad_oncosg_2018	GIS003-HK-pfg156	NA	NA	NA
stad_oncosg_2018	GIS003-HK-pfg157	NA	NA	NA
stad_oncosg_2018	GIS003-HK-pfg160	NA	NA	NA
stad_oncosg_2018	GIS003-HK-pfg164	NA	NA	NA
stad_oncosg_2018	GIS003-HK-pfg166	NA	NA	NA
stad_oncosg_2018	GIS003-HK-pfg167	NA	NA	NA
stad_oncosg_2018	GIS003-HK-pfg173	NA	NA	NA
stad_oncosg_2018	GIS003-HK-pfg180	NA	NA	NA
stad_oncosg_2018	GIS003-HK-pfg181	NA	NA	NA
stad_oncosg_2018	GIS003-HK-pfg182	NA	NA	NA
stad_oncosg_2018	GIS003-HK-pfg205	NA	NA	NA
stad_oncosg_2018	GIS003-HK-pfg212	NA	NA	NA
stad_oncosg_2018	GIS003-HK-pfg213	NA	NA	NA
stad_oncosg_2018	GIS003-HK-pfg217	NA	NA	NA
stad_oncosg_2018	GIS003-HK-pfg220	NA	NA	NA
stad_oncosg_2018	GIS003-HK-pfg222	NA	NA	NA
stad_oncosg_2018	GIS003-HK-pfg228	NA	NA	NA
stad_oncosg_2018	GIS003-HK-pfg258	NA	NA	NA
stad_oncosg_2018	GIS003-HK-pfg272	NA	NA	NA
stad_oncosg_2018	GIS003-HK-pfg277	NA	NA	NA
stad_oncosg_2018	GIS003-HK-pfg282	NA	NA	NA
stad_oncosg_2018	GIS003-HK-pfg311	NA	NA	NA
stad_oncosg_2018	GIS003-HK-pfg316	NA	NA	NA
stad_oncosg_2018	GIS003-HK-pfg317	NA	NA	NA
stad_oncosg_2018	GIS003-HK-pfg344	NA	NA	NA
stad_oncosg_2018	GIS003-HK-pfg373	NA	NA	NA
stad_oncosg_2018	GIS003-HK-pfg375	NA	NA	NA
stad_oncosg_2018	GIS003-HK-pfg378	NA	NA	NA
stad_oncosg_2018	GIS003-HK-pfg398	NA	NA	NA
stad_oncosg_2018	GIS003-HK-pfg413	NA	NA	NA
